	SRR2921591	SRR2921592	SRR2921593	SRR2921594	SRR2921595	SRR2921596	SRR2921597	SRR2921598	SRR2921599	SRR2921600	SRR2921601	SRR2921602	SRR2921603	SRR2921604
2OXOADOXm_pos	6.659113455950122	6.922932851245362	7.607432743053469	7.151269739204138	5.012426412288726	7.010775337142921	6.667707990090406	6.581148628739691	6.902766775399786	6.634484587408998	6.952512968040022	6.746358578521402	6.598022184312441	6.539763920700194
2OXOADPTm_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2OXOADPTm_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34DHOXPEGOX_pos	7.642022630668694	5.487926179792121	8.116747282886918	6.382755194475472	7.36365091637067	7.381279092393855	7.6688845713451945	7.86782469201565	7.686347802957545	7.925372306073416	8.013924257361625	8.029650150716241	7.806238663014351	8.454184078453727
34DHOXPEGOX_neg	7.642022630668694	5.487926179792121	8.116747282886918	6.382755194475472	7.36365091637067	7.381279092393855	7.6688845713451945	7.86782469201565	7.686347802957545	7.925372306073416	8.013924257361625	8.029650150716241	7.806238663014351	8.454184078453727
34DHOXPEGt_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34DHOXPEGt_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34DHPHAMT_pos	9.520449223084675	8.521759261717026	9.222137646190285	8.161008958371191	8.165377092927681	8.641393422550816	9.402126485826136	6.893466477183904	8.951524921619642	9.31034904417389	7.439101025422408	9.027491979540313	8.67618594851545	8.898987678827966
34DHPHEt_pos	1.4536958533962239	4.382454408825495	1.8255979488123086	0.0	0.0	2.076173109550932	1.1076087921988833	3.8544875989790084	0.0	4.3924608464161965	0.0	5.0339614751025765	2.690295053464051	1.6590891041163942
34DHPHEt_neg	1.4536958533962239	4.382454408825495	1.8255979488123086	0.0	0.0	2.076173109550932	1.1076087921988833	3.8544875989790084	0.0	4.3924608464161965	0.0	5.0339614751025765	2.690295053464051	1.6590891041163942
34DHPLACOX_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34DHPLACOX_NADP__pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34DHPLACOX_NADP__neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34DHXMANDACOX_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34DHXMANDACOX_NADP__pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34DHXMANDACOX_NADP__neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34HPLFM_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34HPPOR_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35CGMPtn_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35CGMPtn_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3AIBt_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3AIBTm_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3AIBTm_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3AIBtm_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3DPHBH1_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3DPHBH2_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3DSPHR_pos	0.0	0.0	1.5477707510695589	2.975019815001181	0.0	2.112390533435917	0.8734767397294472	0.0	2.555233857776437	0.0	2.09491710797282	1.451785598875046	0.0	3.7786382984971842
3HAO_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3HBCDm_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.43595356988221	0.0	0.0	0.0	4.298217805159511
3HBCDm_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.43595356988221	0.0	0.0	0.0	4.298217805159511
3HBCOAHLm_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3HKYNAKGAT_pos	2.194826187393874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5823396223949056	0.0	0.0	0.0	0.0	0.0
3HLYTCL_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3HPCOAHYD_pos	0.0	0.0	6.1680080537198565	0.0	0.0	7.308049148284151	4.770090487492395	0.0	5.9582974242137015	0.0	0.0	0.0	0.0	0.0
3HPPD_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3HPPD_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3HXKYNDCL_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3HXKYNOXDA_pos	6.038155493857127	0.0	5.692190211497291	0.0	0.0	2.534890597859591	5.071652588460635	2.97895346351036	0.8164788500307808	6.3565859450472395	0.0	0.0	0.0	2.159383323104886
3M4HDXPAC_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3M4HDXPAC_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3MLDAt_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3MLDAt_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3MOBt2im_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3MOPt2im_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3MOX4HOXPGALDOX_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3MOX4HOXPGALDOX_NADP__pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3MOX4HOXPGALDOX_NADP__neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3MOXTYROX_pos	6.038155493857127	0.0	5.692190211497291	0.0	0.0	2.534890597859591	5.071652588460635	2.97895346351036	0.8164788500307808	6.3565859450472395	0.0	0.0	0.0	2.159383323104886
3NTD7l_pos	1.5434640373612898	0.0	0.0	0.0	0.0	1.678109239688387	5.496062749354949	0.0	1.0961641910979285	0.0	0.0	0.0	2.259886804614398	0.0
3SALAASPm_pos	7.124878476608993	8.59683753450752	5.14451481047287	5.879728618384024	4.454072118498281	6.459005812219757	5.887534387580265	5.098940812688662	6.2254530080720425	5.2876355454222805	4.844123126151601	6.334558579815188	5.625005264424015	0.0
3SALAASPm_neg	7.124878476608993	8.59683753450752	5.14451481047287	5.879728618384024	4.454072118498281	6.459005812219757	5.887534387580265	5.098940812688662	6.2254530080720425	5.2876355454222805	4.844123126151601	6.334558579815188	5.625005264424015	0.0
3SALACBOXL_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9600309962480393	2.0295377098384826	0.0	0.0
3SALAOX_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3SALATAi_pos	6.579651163433441	7.491065149927081	7.021590334327292	0.0	5.899630191652757	4.600081811463748	4.350954212489751	6.037639324332738	6.3351472226627665	7.028025135692179	5.740453944370536	6.1393163140413085	5.697141028022884	6.31074515883901
3SALATAim_pos	5.655088211336351	3.585503337124133	4.963916714729016	4.818613224003072	5.599886318813121	3.9254090864614763	0.5332124084098047	0.0	3.9883711983744297	3.2391006593904645	5.078376501594468	6.585453693720906	3.4461733353414457	5.51547964373357
3SPYRSP_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3SPYRSPm_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41R1H2MAE12BOOX_pos	6.038155493857127	0.0	5.692190211497291	0.0	0.0	2.534890597859591	5.071652588460635	2.97895346351036	0.8164788500307808	6.3565859450472395	0.0	0.0	0.0	2.159383323104886
41R2A1H12BOOX_pos	6.038155493857127	0.0	5.692190211497291	0.0	0.0	2.534890597859591	5.071652588460635	2.97895346351036	0.8164788500307808	6.3565859450472395	0.0	0.0	0.0	2.159383323104886
42A12BOOX_pos	6.038155493857127	3.347877455008449	5.692190211497291	0.0	0.0	2.534890597859591	5.071652588460635	2.97895346351036	4.975938525769481	6.3565859450472395	1.7397276179980306	0.0	0.0	2.159383323104886
4ABUTtm_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4ABUTtm_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4HBZCOAFm_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4HBZFm_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4HDEBRISOQUINEte_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4HDEBRISOQUINEte_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4HGLSDm_pos	0.0	4.8951173468546445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.799473422847435	2.6067441676423617
4HOXPACDOX_NADP__pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4HOXPACDOX_NADP__neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4MOPt2im_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4MPTNLte_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4MPTNLte_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4MPTNLtm_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4MPTNLtm_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4MPTNLtr_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4MPTNLtr_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4MTOLBUTAMIDEte_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4MTOLBUTAMIDEte_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4NPHSFte_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4NPHSFte_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4NPHSULT_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4NPHte_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4NPHte_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4PYRDX_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5ADTSTSTERONEGLCte_pos	0.8708803200042452	0.0	1.8743094805802651	0.0	0.0	5.533791873996487	3.238758286959082	0.0	0.8639186843689434	0.0	1.7011665012626729	4.10998092198765	2.4515365883256637	4.765047159073338
5ADTSTSTERONEGLCtr_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5ADTSTSTERONEGLCtr_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5ADTSTSTERONESte_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5ADTSTSTERONESte_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5ADTSTSTERONESULT_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5ADTSTSTERONEte_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5ADTSTSTERONEte_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5ADTSTSTERONEtr_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5ADTSTSTERONEtr_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5AOPtm_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5AOPtm_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5DHFtl_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5FTHFt2_pos	7.6245412016357035	6.778830041739188	7.604027276570929	7.057200989625619	7.767915941123085	7.496933133367486	6.264831780813588	4.474316385990713	6.309849321848199	7.147762437300105	0.0	7.109150873174027	6.096243049689658	6.545090170117204
5FTHFt2_neg	7.6245412016357035	6.778830041739188	7.604027276570929	7.057200989625619	7.767915941123085	7.496933133367486	6.264831780813588	4.474316385990713	6.309849321848199	7.147762437300105	0.0	7.109150873174027	6.096243049689658	6.545090170117204
5HLTDL_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5HOMEPRAZOLEte_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5HOMEPRAZOLEte_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5HOXINDACTO2OX_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5HOXINDACTOXm_pos	0.0	4.8951173468546445	0.0	0.0	0.0	0.0	3.7167699963350493	0.0	0.0	0.0	0.0	0.0	2.799473422847435	2.6067441676423617
5HOXINOXDA_pos	6.038155493857127	0.0	5.692190211497291	0.0	0.0	2.534890597859591	5.071652588460635	2.97895346351036	0.8164788500307808	6.3565859450472395	0.0	0.0	0.0	2.159383323104886
5HTRPDOX_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5HTRPVESSEC_pos	0.0	0.0	4.825523006651267	0.0	4.513717604060062	0.0	4.772845863249132	6.655088886064335	1.9673509254266108	6.651513038555952	0.0	0.0	4.176414768440375	4.663942875448416
5HXKYNDCL_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5HXKYNOXDA_pos	6.038155493857127	0.0	5.692190211497291	0.0	0.0	2.534890597859591	5.071652588460635	2.97895346351036	0.8164788500307808	6.3565859450472395	0.0	0.0	0.0	2.159383323104886
5MTHFt_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5MTHFt_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5MTHFt2_pos	7.6245412016357035	6.778830041739188	7.604027276570929	7.057200989625619	7.767915941123085	7.496933133367486	6.264831780813588	4.474316385990713	6.309849321848199	7.147762437300105	0.0	7.109150873174027	6.096243049689658	6.545090170117204
5MTHFt2_neg	7.6245412016357035	6.778830041739188	7.604027276570929	7.057200989625619	7.767915941123085	7.496933133367486	6.264831780813588	4.474316385990713	6.309849321848199	7.147762437300105	0.0	7.109150873174027	6.096243049689658	6.545090170117204
5THFtl_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5THFtm_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6DHFtl_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6DHFtm_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6HTSTSTERONEte_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6HTSTSTERONEte_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6HTSTSTERONEtr_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6HTSTSTERONEtr_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6THFtl_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6THFtm_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7DHCHSTEROLtr_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
